Venice Co-Op,541 Rose Ave.,Venice,Ca,90291,venicealternativehealing@gmail.com,(424) 238-5491,"July 5th, 2009",8831_5yt225vrc3o.jpg,https://images.weedmaps.com/dispensaries/000/001/617/avatar/square_fill/1510581803-Photo_Feb_27.jpeg,33.999063,-118.472732,,,https://www.instagram.com/venicealternativehealing/,$45 Dollar cap 10% off entire order if you are following us on IG. IG - #VeniceAlternativeHealing All day specials. $10 Grams available 4 and 5 gram 1/8's on select strains. 45 Cap. Check Out Our Every Day Deals 40 1/8 of Some Bomb! 541 Rose Ave. Venice - New private boutique location.,https://weedmaps.com/dispensaries/rose-healing-co-op-since-2007
Venice Meds * Grand Opening 12/22 *,12581 Venice Blvd Suite 200,Los Angeles,CA,90066,VeniceMeds11@gmail.com,424-537-3940,"December 20th, 2017",8836_d14ghd3weem.jpg,https://images.weedmaps.com/dispensaries/000/055/074/avatar/square_fill/1513905506-35_Cap_Logo.JPG,34.002674,-118.436252,,,http://INSTAGRAM.COM/VENICEMEDS,-FREE PRIVATE PARKING ALL DAY-PARK AT THE BACK OF THE BUILDING.Ê -ATM on site (CASH ONLY) -Military Discount -Handicap Accessible -Pet Friendly (ALL DOGS MUST WEAR A LEASH) -CANCER PATIENTS RECIEVE FREE OR DISCOUNTED MEDS WITH VALID PROOF.,https://weedmaps.com/dispensaries/venice-meds
Tulare Alternative Relief Association,150 N. J St.,Tulare,CA,93274,tar420@sbcglobal.net,559-688-2001,"September 19th, 2016",8841_ahnhod5wqmq.jpg,https://images.weedmaps.com/dispensaries/000/048/898/avatar/square_fill/1510583008-scan.jpg,36.209075,-119.347276,,,,"Saturday/Sunday Sale: Front Row $35 eighths $70 Quarters $140 Half Oz's Some Edibles buy one get one 30% Off Everyday we offer 10% Off to Military, Veterans, and Seniors (60+)",https://weedmaps.com/dispensaries/tulare-alternative-relief-assocition
American Caregiver Facility,15740 Ave 296,Visalia,California,93292,Americancf420@gmail.com,(559) 635-0420,"April 23rd, 2013",8845_rfwvqkoqfok.jpg,https://images.weedmaps.com/dispensaries/000/023/937/avatar/square_fill/1510582202-1471399948326402820270.jpg,36.3261064,-119.2285767,http://facebook.com/American caregiver facility,,http://instagram.com/american_caregiver_facility,"We will be closed on Thursday, November 23 for thanksgiving. ÊACF wishes you a happy and safe thanksgiving.",https://weedmaps.com/dispensaries/american-caregiver-facility
Cannacanhelp Inc CCH,6614 Ave 304,Goshen,CA,93227,cannacanhelpinc@gmail.com,559-651-4090,"October 9th, 2009",8849_bygj2vz1s4u.jpg,https://images.weedmaps.com/dispensaries/000/003/026/avatar/square_fill/1510581875-cchpic.jpg,36.343507,-119.425248,http://www.facebook.com/cannacanhelp,,http://instagram.com/@CannaCanHelpInc,ONLY DAY WE CLOSE IS CHRISTMAS 12/25!!! Monday through Saturday is 8am-8pm Sunday 10-6 HAPPY HOUR Every Thursday and Sunday 2pm-4pm everything 10% OFF! LOYALTY PROGRAM Earn 3% for every dollar you spend! !!!!!!!!!OPEN THANKSGIVING DAY FROM 8-2PM!!!!!!!!!!,https://weedmaps.com/dispensaries/compassionate-cannabis-information
Tulare Alternative Health Care,260 N. L St.,Tulare,CA,93274,tulareahc@gmail.com,(559) 688-4420,"May 1st, 2015",8854_pyktuvj003y.png,https://images.weedmaps.com/dispensaries/000/042/871/avatar/square_fill/1510582755-6_WM_Logo.PNG,36.210708,-119.345166,,,http://instagram.com/tularealternativehealthcare,,https://weedmaps.com/dispensaries/tulare-alternative-health-care-2
The Remedy Room,1516 South Santa Fe Ave,Vista,CA,92084,remedyroom760@gmail.com,760-917-5851,"March 7th, 2015",8860_obqmli1k1c0.jpg,https://images.weedmaps.com/dispensaries/000/040/642/avatar/square_fill/1510582784-REMEDY-ROOM.jpg,33.182706,-117.217926,,,http://instagram.com/RemedyRoom760,First Time Patient please come in one hour before closingÊ Ê Thirsty Thursday! $3 off all Drinks!,https://weedmaps.com/dispensaries/green-gopher
Meds R Us,Call for verification,Vista,CA,92083,medsrus420@yahoo.com,(cell): 1(760)586-8508 (office): 760-842-7323,"March 27th, 2013",8865_e1252mo2x4j.jpg,https://images.weedmaps.com/dispensaries/000/023/362/avatar/square_fill/1510582227-weedmaps_profile.jpg,33.193881,-117.234203,,,http://instagram.com/medsruslife,"HOLIDAY HOURS: CLOSED CHRISTMAS DAY AND NEW YEARS DAY. Ê4 gram 8th's you can split 3 ways! 5 joints for 10, 10 joint for 20, 20 joints for 40, etc.",https://weedmaps.com/dispensaries/meds-r-us-2
Top Shop 30 CAP,812 Frances Drive,Vista,CA,92084,topshopthirty@gmail.com,760-847-0129,"April 7th, 2017",8868_yjvt0ruvbfe.jpg,https://images.weedmaps.com/dispensaries/000/051/347/avatar/square_fill/1510583177-unnamed.jpg,33.210781,-117.234255,,http://twitter.com/SNAP CHAT: @TOPSHOP30CAP,http://instagram.com/@TOPSHOP30CAP,LAST CALL FOR FIRST TIME PATIENTS AT 11:15 PM,https://weedmaps.com/dispensaries/top-shop-30-cap
JADE,715 Mercantile St,Vista,CA,92083,visitjade@gmail.com,760-626-4386,"October 30th, 2017",8873_yxkoied4owh.jpg,https://images.weedmaps.com/dispensaries/000/054/363/avatar/square_fill/1511729453-Jadedsmaller.jpg,33.1947,-117.2375,,,http://instagram.com/visitjade,*REC AND ID REQUIRED* First Time Patient? Buy one TOP SHELF 1/8th and get a second TOP SHELF 1/8th FREE***CASH ONLY***NO ATM at the moment***,https://weedmaps.com/dispensaries/jade
Vista Wellness Center,Call for Verification,Vista,CA,92083,Vistagreenscollective@gmail.com,760-224-1804,"November 16th, 2017",8833_k1sis00pehv.png,https://images.weedmaps.com/dispensaries/000/054/570/avatar/square_fill/1512436334-VISTA.png,33.185009,-117.223486,,,,,https://weedmaps.com/dispensaries/vista-greens-collective-2
HGC - Vista,984 E Vista Way Suite B,Vista,CA,92084,hgcvista@gmail.com,760-500-3260,"April 26th, 2017",8838_apbm4gbgoc3.jpg,https://images.weedmaps.com/dispensaries/000/051/566/avatar/square_fill/1510583242-large_IMG_0660.JPG,33.212019,-117.229817,,,,Free Eighth of Select strains for all First Time Patients!!!,https://weedmaps.com/dispensaries/hgc-vista
Mr. Green Collective,Call to Pre Verify,Vista,CA,92081,drgreenrx@yahoo.com,760-295-0079,"July 12th, 2016",8842_jsvzccymds2.jpg,https://images.weedmaps.com/dispensaries/000/048/163/avatar/square_fill/1510582983-489124982.jpg,33.186533,-117.279614,,,http://instagram.com/@DRGREENRX,DAILY DEALS! MONDAY-top shelf oz $250 TUESDAY-$15 grams & $40 eighths for all PR WEDNESDAY-buy one gram of wax get the other 1/2 off THURSDAY-cavi cones 2 for $30 FRIDAY-$10 off any 2 carts (excludes ascnd) SATURDAY- 4 gram 8ths SUNDAY-free pre roll w $40,https://weedmaps.com/dispensaries/drgreenrx
Vista Patient Care,1840 West Drive,Vista,CA,92083,vistapatientcare1840@gmail.com,619 493 6813,"May 30th, 2017",8850_vfe55upg5ns.jpg,https://images.weedmaps.com/dispensaries/000/051/994/avatar/square_fill/1510583237-medicinal_cannabis_logo.jpg,33.19007,-117.281103,,,http://instagram.com/vistagreenscollective,***Don't Forget To Refer A Friend!*** -Receive FREE Joint For Referral (MUST BE PRESENT!)___ BRING IN YOUR BEST BUDS!,https://weedmaps.com/dispensaries/vista-greens-collective
San Diego Patient Access - SDPA,2285 S. Santa Fe Ave. Suite 1,Vista,CA,92083,sdpatientaccess@gmail.com,760 407-7697,"August 12th, 2017",8855_sja2hjabp5l.png,https://images.weedmaps.com/dispensaries/000/053/110/avatar/square_fill/1510583358-1502572175-logo.png,33.168852,-117.206718,,,http://instagram.com/sdpa1,,https://weedmaps.com/dispensaries/san-diego-patient-access-2-3
Just 30,2553 South Santa Fe Unit #B,Vista,CA,92083,just30vista@gmail.com,760-696-5430,"July 2nd, 2015",8859_dbwiqkg542r.png,https://images.weedmaps.com/dispensaries/000/043/899/avatar/square_fill/1510582771-1505113502-Neat_Restaurant_Logo__1_.png,33.162622,-117.20573,,,,Every Friday and Saturday ONLY - Enjoy 15% OFF entire order - EXCLUDES FLOWER - Bring a Friend to receive 5% OFF of your donation and a FREE preroll! ***Must bring the new patient you are referring in with you*** DAILY - ANY 2g concentrate = 0.5g FREE,https://weedmaps.com/dispensaries/emerald-holistic-healing-vista
BARC - BEVERLY ALTERNATIVE RELIEF,432 S. San Vicente Blvd. Suite #100,Los Angeles,CA,90048,barccollective@gmail.com,(855)-227-2420 Main line (424) 245-4924 Clone line,"February 25th, 2013",8864_3ezbocit1yi.png,https://images.weedmaps.com/dispensaries/000/000/445/avatar/square_fill/1510692435-lobbysmall.png,34.070764,-118.375675,https://www.facebook.com/barccollective,https://twitter.com/barccollective,https://instagram.com/barc.collective,FREE PARKING IN BACK OF BUILDING! Check our Instagram @barc.collective for the most recent inventory list on clones. Please place ALL clone reservations by phone: (424)-245-4924,https://weedmaps.com/dispensaries/barccollective
The Green Easy,8311 Beverly Blvd,Los Angeles,CA,90048,thegreeneasy3@gmail.com,(323) 424 - 3035,"June 10th, 2011",8867_ygvybnxtffv.jpg,https://images.weedmaps.com/dispensaries/000/012/438/avatar/square_fill/1510581987-1508524403-hi_res_GE_LOGO.jpg,34.076304,-118.370479,,http://twitter.com/@thegreeneasy420,http://instagram.com/@thegreeneasy420,Everything is always weighed heavy! Gram - 1.2 / Eighth - 4.0 / Quarter 9.0 / Half Ounce - 16 / Ounce - 32 Patient Appreciation Day- 1st and the 15th of every all patient will receive a FREE half gram of cold water hash with and $15 donation or more!,https://weedmaps.com/dispensaries/tge
Los Angeles Patients & Caregivers Group LAPCG,7213 Santa Monica Blvd.,West Hollywood,CA,90046,weholapcg@gmail.com,323.882.6033,"December 5th, 2008",8872_yu3jhzduubd.jpg,https://images.weedmaps.com/dispensaries/000/000/858/avatar/square_fill/1513728805-111.jpg,34.0908316,-118.3467033,https://www.facebook.com/lapcg/,,http://instagram.com/lapcg,"1. The Loyalty Rewards Program Ê3. 10% off 1/2 OZ. allocations Ê4. 15% off OZ. allocations Ê5. Buy 4 different grams, get $5 off Ê6. Bonuses for new patients & referralsÊ Ê7. Free joint with $50 or $100 purchase",https://weedmaps.com/dispensaries/lapcg
The Garden Secrets pre-ICO,7262 Melrose ave,Los Angeles,CA,90046,thegardensecrets@yahoo.com,213-863-0804,"August 26th, 2016",8876_gxx33t2opva.jpg,https://images.weedmaps.com/dispensaries/000/048/671/avatar/square_fill/1510583062-LOGO.jpg,34.083357,-118.347923,https://www.facebook.com/The-Garden-Secrets-711616009016478/,,http://instagram.com/@thegardensecrets,**PATIENT APPRECIATION DAY!!** PLUME Vapes - TODAY!!Ê 12/14/17Ê *Ê 2-5 PM Secret GOLD vape 2 for $50 Since1975 Concentrates on sale for $25,https://weedmaps.com/dispensaries/the-garden-secrets-pre-ico
MedMen WeHo,8208 Santa Monica Blvd,West Hollywood,CA,90046,info.westhollywood@MedMenStores.com,323-848-7981,"November 27th, 2014",8835_h5aolx3uv31.jpg,https://images.weedmaps.com/dispensaries/000/037/205/avatar/square_fill/1510582652-large_Untitled-1.jpg,34.0906176,-118.3673044,http://www.facebook.com/shopmedmen,https://www.twitter.com/shopmedmen,https://www.instagram.com/shopmedmen,Stay up-to-date by signing up for our MedMen weekly newsletter at MedMen.com,https://weedmaps.com/dispensaries/medmen-weho
KoreaTown Collective / Ktown Collective on Melrose,7382 Melrose Ave,Los Angeles,CA,90046,ktowncollective@gmail.com,323.951.9513,"May 4th, 2011",8840_xjd3n2eyx3f.jpg,https://images.weedmaps.com/dispensaries/000/011/985/avatar/square_fill/1510581913-mine_is_better_than_yours_square-01.jpg,34.083421,-118.350991,https://www.facebook.com/koreatowncollective,https://twitter.com/koreatownrx,http://instagram.com/ktowncollective,"BLOOOM FARMS POD SPECIAL - $35 BLENDS / $40 STRAIN SPECIFIC FRESH DROP! - TEMPLE EXTRACTS, JETTY EXTRACTS, LEVEL, AND NATIV PAX PODS ARE HERE! PAX ERA ON SALE FOR $19.99!!! (LIMITED TIME ONLY) FOLLOW US @KTOWNCOLLECTIVE",https://weedmaps.com/dispensaries/koreatown-collective-sc-labs-full-menu-testing
Bodhi Sattva,440.5 N. La Cienega Blvd,West Hollywood,CA,90048,bodhisattvacollective@gmail.com,310-657-4202,"October 31st, 2009",8846_yfxbbee4xje.png,https://images.weedmaps.com/dispensaries/000/003/510/avatar/square_fill/1510581825-BodhiSattvaLogo2.png,34.0793075,-118.3763794,,,http://instagram.com/bodhisattvacollective,"In Buddhism, Bodhi Sattva is the Sanskrit term for anyone who, motivated by great compassion, wish to attain buddhahood for the benefit of all sentient beings.",https://weedmaps.com/dispensaries/buddhabar
LAVC PRE-ICO,6132 Wilshire Blvd,Los Angeles,CA,90048,lavcdispensary@gmail.com,323-500-1040,"April 13th, 2010",8852_bjiaq2a1spn.jpg,https://images.weedmaps.com/dispensaries/000/006/314/avatar/square_fill/1513007623-logo-500.jpg,34.063139,-118.363085,,,http://instagram.com/@lavcdispensary,COME SPIN THE WEED OF FORTUNE THIS WEEKEND WITH ANY DONATION OF 15 or more!! Daily OZ specials ranging from 175-250 Daily 1/4 specials ranging from 45 -75,https://weedmaps.com/dispensaries/los-angeles-valley-caregivers
Zen Healing West Hollywood,8464 Santa Monica Blvd,West Hollywood,CA,90069,zenhealingwh@gmail.com,(323) 656-6666,"October 14th, 2013",8858_2pymuvcum14.jpg,https://images.weedmaps.com/dispensaries/000/027/204/avatar/square_fill/1510582383-Weedmaps_Profile_Pic.jpg,34.0896465,-118.3756545,,https://twitter.com/zenweho,,**Buy 3 Eighths & Get 1 Completely Free!** **Buy 2 Eighths & Get 1 1/2 OFF!** **Deals Listed Above also work with Grams of Concentrates!** **Come in on your birthday and receive a free gift with your donation by showing your ID!** :],https://weedmaps.com/dispensaries/west-hollywood-healing
MedMen Beverly Hills,110 S. Robertson Blvd,Los Angeles,CA,90048,info.beverlyhills@MedMenStores.com,310-307-3478,"October 4th, 2017",8862_chen3odkwgk.jpg,https://images.weedmaps.com/dispensaries/000/053/980/avatar/square_fill/1512764747-1510583124-MedMenVeniceWeedMaps.jpg,34.074921,-118.38352,http://facebook.com/shopmedmen,https://www.twitter.com/shopmedmen,https://www.instagram.com/shopmedmen,Stay up-to-date with MedMen's weekly newsletter for promotions and more: https://goo.gl/YC82k5,https://weedmaps.com/dispensaries/medmen-beverly-hills
AMG Pre-ICO,641 N. Sepulveda Blvd. Suite 200,Los Angeles,CA,90049,alternativemg@gmail.com,310-476-0222,"July 17th, 2012",8869_e5apnjo05xt.jpg,https://images.weedmaps.com/dispensaries/000/018/968/avatar/square_fill/1510582071-1508714540-AMG_Logo_2.jpg,34.076861,-118.469054,https://www.facebook.com/amgcollective,,http://instagram.com/amg420LA,$120 1/2 Oz Specials Durban PoisonDLM Exclusive WifiDLM Sunset Sherbet $80 1/2 Oz SpecialsLemon Wonka Gelato Vortex Ê $55 1/2 Oz Deadhead OG $65 10g SpecialÊ 100 OG,https://weedmaps.com/dispensaries/alternative-medicine-group
Green Angel (Pre-ICO),1716 S. Sepulveda Blvd.,West Los Angeles,CA,90025,Greenangelwla@gmail.com,(310) 444-2987,"November 4th, 2009",8875_a02hujsrp2h.jpg,https://images.weedmaps.com/dispensaries/000/003/574/avatar/square_fill/1513741013-3up_sales_sheet__3_.jpg,34.047317,-118.443434,http://www.facebook.com/GreenAngel91,http://twitter.com/@GreenAngelWLA,http://instagram.com/Greenangelwla,Alpine DOGO Demo From 3-5pm Today! 1g Alpine Carts $40 (from 3-5 only) Buy 1g Receive 1 Free Disposable! Ê Sativa Thursday! $5 off all Sativa 1/8 (Including Minis)Ê Quarter Specials Kosher OG 75 91 Gorilla Glue 80 Korova Black Bar 40!,https://weedmaps.com/dispensaries/mmrc
Organic Caregivers,2249  Westwood Blvd Unit A ( entrance located in the rear ),Los Angeles,CA,90064,ocg420@gmail.com,1-310-270-2482,"March 7th, 2009",8879_d2fklnsigv3.jpg,https://images.weedmaps.com/dispensaries/000/000/964/avatar/square_fill/1510581860-964_OCGKUSH_1305849632.jpg,34.0430917,-118.4310771,,,,ENTRANCE LOCATED IN REAR OF BUILDING COME IN TO SEE OUR DAILY SPECIALS! *First time patients: Every first time patient gets free joint with any donation !,https://weedmaps.com/dispensaries/organic-caregivers-cap-45-sunday
The Farmacy Westwood,1035 Gayley Ave,Los Angeles,CA,90024,sunnysidecollective@gmail.com,310-443-7722,"September 21st, 2015",8880_m51eyzmjwhi.png,https://images.weedmaps.com/dispensaries/000/044/668/avatar/square_fill/1510582809-1506464816-Paradise-Logo-2.png,34.061137,-118.447467,https://www.facebook.com/sunnysidecollective/,https://twitter.com/sunnyside_c,https://www.instagram.com/sunnysidecollective/,,https://weedmaps.com/dispensaries/sunnyside-care-collective
Grace Medical,2340 S Centinela Ave,Los Angeles,CA,90064,graceaps@gmail.com,424-208-3945,"January 26th, 2017",8834_s4hns3vsxuz.jpg,https://images.weedmaps.com/dispensaries/000/050/304/avatar/square_fill/1510583155-Grace_cross.jpg,34.028556,-118.453677,https://www.facebook.com/Grace-APS-398662573650528/,,http://instagram.com/Thegracemedical,Ask about our personal consultation services.,https://weedmaps.com/dispensaries/grace-medical
BSE Pre-ICO,2000 Cotner Ave,Los Angeles,CA,90025,INFO@BSE420.COM,424-832-7262,"October 7th, 2015",8839_2x531izpne1.jpg,https://images.weedmaps.com/dispensaries/000/044/836/avatar/square_fill/1513752181-DOGO-2.jpg,34.0421216,-118.4417437,http://facebook.com/bse420,http://twitter.com/bse420,http://instagram.com/bse.la,EVERY MONDAY!!! 20% OFF ALL CONCENTRATES INCLUDING CARTRIDGES ONE FREE TOP SHELF GRAM WHEN YOU REFER A FRIEND(minimum $10 donation for both party's) (***SOME RESTRICTIONS APPLY***),https://weedmaps.com/dispensaries/bse-pre-ico-west-los-angeles
The Living Earth Wellness Center,10966 Le Conte Ave,Los Angeles,CA,90024,not@applica.ble,310-208-4254,"January 20th, 2014",8844_tpkpehnmuh3.png,https://images.weedmaps.com/dispensaries/000/029/488/avatar/square_fill/1510582399-LEWC_LOGO.PNG,34.0634554,-118.4478593,,,,"*HOLIDAY SPECIALS* 10% off: Jetty Vape, W Vape, PMA Vape, Pickled Monkey Vape, KandyPen 25% off: ALL Marley Natural products 50% off: Life Boom Organics 60mg CBD sleep formula spray Ê NOTICE: We will be closed Christmas Day.",https://weedmaps.com/dispensaries/the-living-earth-wellness-center
The Premium Choice,Call for Address,Westminster,CA,92683,TPCCOLLECTIVE@GMAIL.COM,657-204-3055,"August 20th, 2017",8848_5yyvzgqi1fc.jpg,https://images.weedmaps.com/dispensaries/000/053/240/avatar/square_fill/1511400542-IMG_20171121_182543_699.jpg,33.759277,-118.028034,,,http://instagram.com/tpc_collective,Monday: 15% Off Edibles Tuesday: 4.2g 8ths Wednesday: 5$ Off Concentrates Including CartidgesÊ Thursday: Free Preroll W/ Donation Friday: 8g 4ths Saturday: 10% Off All Wax Sunday: Deals On Cartidges ALL DAY,https://weedmaps.com/dispensaries/the-premium-choice
Green Awning Collective - GAC,22708 Ventura Boulevard,Woodland Hills,CA,91364,greenawningcollective@yahoo.com,818-914-4027,"November 13th, 2015",8853_j412pw20jfn.jpg,https://images.weedmaps.com/dispensaries/000/045/252/avatar/square_fill/1510582894-avatar.jpg,34.166493,-118.620961,,,,_¥ WEEKDAY SPECIALS ¥_ 10G @ QUARTER PRICE MONDAY-THURSDAY ONLY.! 1/2 OZ SPECIALS @ $90 FOR JUICY KUSH!!! _WAX SPECIAL FIRE OG 1G$15_,https://weedmaps.com/dispensaries/one-bud-collective-obc
Pure Center Group,21044 Sherman Way Suite 230,Canoga Park,CA,91303,purecentergroup@mail.com,818 564-1481,"April 18th, 2017",8857_imczso2wd0v.jpg,https://images.weedmaps.com/dispensaries/000/051/452/avatar/square_fill/1510583182-number-1.jpg,34.20073,-118.592238,,,,"We are now accepting ALL PATIENTS 21+ WITH VALID CALIFORNIA ID ! ALL PATIENTS UNDER 21 MUST HAVE REC ! BRINGING IN A REFERRALS, you will get a goody bag w/ 6 goodies. PLEASE HAVE YOUR ORIGINAL RECOMMENDATION AND VAILD CALIFORNIA ID! Thank you",https://weedmaps.com/dispensaries/pure-center-group
West Valley Patients Group (PRE-ICO),23043 Ventura Blvd.,Woodland Hills,CA,91364,budtenders@westvalleypatientsgroup.com,818-224-4146,"June 11th, 2014",8863_zvgkx4p2ndp.jpg,https://images.weedmaps.com/dispensaries/000/033/016/avatar/square_fill/1511294314-WVPG_LOGO-2.jpg,34.1644899,-118.6282757,http://www.facebook.com/westvalleypatientsgroup,http://twitter.com/@wvpatientsgroup,http://instagram.com/@wvpg,3 for $50 Punch Bars / Wednesday's $10 off 1G Pickled Monkey Cartridges/ Sunday's $10 off 1/8 of Pure Nitro 4G/$100 all House Shatter *New Batches* Gods Gift Super Diesel Amnesia Haze Cake Batter Unification,https://weedmaps.com/dispensaries/west-valley-patients-group-2-2
DC Collective,8053 Deering Ave.,Canoga Park,CA,91304,info@dccollective.com,(818) 887-0980,"February 25th, 2013",8870_bf2jby1ghcb.png,https://images.weedmaps.com/dispensaries/000/000/379/avatar/square_fill/1510581793-1506550558-DC_LOGO_WEEDMAPS.png,34.216779,-118.595255,,,http://instagram.com/dccollective07,*DC Collective TEXT-ALERT Specials* Text: (818) 963-9116 and enter: For FLOWER Specials Text: DCBUDS For WAX Specials Text: DCWAX For EDIBLE Specials Text: DCEDIBLES BIRTHDAY SPECIAL: GIFTED BIRTHDAY JOINT ON YOUR BIRTHDAY! We do not accept Credit Cards,https://weedmaps.com/dispensaries/dc-collective
COAST TO COAST COLLECTIVE,7127 Canoga Avenue,Canoga Park,CA,91303,contact@c2cmeds.com,(818) 712-0535,"February 9th, 2014",8874_dbtrckhgvyh.jpg,https://images.weedmaps.com/dispensaries/000/030/048/avatar/square_fill/1510582430-3c_logo.jpg,34.199973,-118.5981,https://www.facebook.com/CoastToCoastCollective,https://twitter.com/c2cMeds,http://instagram.com/@IlluminatiCoast,Monday Munchies: 10% OFF Edibles ÊTender Tuesdays: 10% OFF All Vape Cartridges Wheel Wednesday: SPIN TO WIN! Thirsty Thirsty Thursday: BOGO on drinks ÊFree Joint Fridays: Free .5g Joint w/ $50 donation Shatterday & Sunday: 25% OFF Shatter & crumble,https://weedmaps.com/dispensaries/coast-to-coast-collective
MNR Co-Op,22831 Ventura Blvd,Woodland Hills,CA,91364,info@mnr.com,818-436-2243,"September 10th, 2008",8878_xsoty42l0pp.png,https://images.weedmaps.com/dispensaries/000/000/685/avatar/square_fill/1510581856-MNR-COOP-Logo.png,34.165957,-118.624436,http://www.facebook.com/MNR-Coop-215405162261732/,http://www.twitter.com/mnrcoop,http://instagram.com/mnr.coop,,https://weedmaps.com/dispensaries/mnrcoop
CANOGA COLLECTIVE,8246 De Soto Ave,Canoga Park,CA,91304,CanogaCollective@gmail.com,818-993-2102,"June 13th, 2017",8885_yzzamwo3bxr.jpg,https://images.weedmaps.com/dispensaries/000/052/149/avatar/square_fill/1510583265-image.jpeg,34.219319,-118.588564,,,http://instagram.com/ @canogacollective,FRIDAYS-------- 10AM-11:45AM HAPPY HOUR (4GRAM 8TH'S),https://weedmaps.com/dispensaries/canoga-collective
THE LOFT - AFTER CARE,5338 Alhama Dr.,Woodland Hills,CA,91364,theloftcoop@gmail.com,(818) 884-LOFT,"June 1st, 2012",8889_1pqw5dsobcc.jpg,https://images.weedmaps.com/dispensaries/000/018/302/avatar/square_fill/1510582056-20170707_102737__1_.jpg,34.166414,-118.592936,,,http://instagram.com/theloft818,"HOLIDAY HOURS: Closed CHRISTMAS DAY, normal hours all other days! _WE NOW HAVE HAPPY HOUR!_ Mon-Thurs 12-3pm 15% off $40 or more OR 25% off your first ounce! (not combined with daily specials, coupons, or 1/8th cards)",https://weedmaps.com/dispensaries/the-loft-co-op
Topikal The CBD Boutique - CBD ONLY,19459 Ventura Blvd,Tarzana,CA,91356,topikal.socal@gmail.com,747-233-4444,"January 14th, 2017",8896_2e1m3bprno5.jpg,https://images.weedmaps.com/dispensaries/000/050/151/avatar/square_fill/1510583089-TOPICAL_logo_for_IG.jpg,34.173083,-118.557611,http://facebook.com/Topikal Cbd,http://twitter.com/TopikalCBD,http://instagram.com/TOPIKAL.CBD,"*Medical marijuana cards are not necessary for purchase, as our products are legal in all 50 states* *ALL VETERANS RECIEVE 10% OFF OF ALL PURCHASES* * NEW Amazing CBD Products FOR PETS*",https://weedmaps.com/dispensaries/topikal-cbd-boutique-cbd-only
Garden Caregivers PRE-ICO,19654 Ventura Blvd,Tarzana,CA,91356,info@shivasgardens.com,818-721-6306,"January 13th, 2017",8901_dwo00izrm15.png,https://images.weedmaps.com/dispensaries/000/050/142/avatar/square_fill/1510583088-Screen_Shot_2017-01-25_at_11.04.10_AM.png,34.172658,-118.561542,https://www.facebook.com/shivasgardens/,https://twitter.com/ShivasGardens,https://www.instagram.com/shivasgardens/,,https://weedmaps.com/dispensaries/shiva-s-garden-caregivers-tarzana
Green Angel Pre-Ico,22748 Ventura Blvd,Woodland Hills,CA,91364,GreenangeWH@gmail.com,818-564-4906,"March 30th, 2015",8906_efdanpjq0of.jpg,https://images.weedmaps.com/dispensaries/000/041/856/avatar/square_fill/1510582732-rsz_interlocking_ga_21.jpg,34.166073,-118.621991,,,http://instagram.com/GREENANGEL_COLLECTIVE,THANKSGIVING HOURS: CLOSING AT 5PM,https://weedmaps.com/dispensaries/green-angel
West Valley Caregivers,23067 Ventura Blvd #104,Woodland Hills,CA,91364,westvalleycaregivers@gmail.com,(818) 591-5899,"September 11th, 2008",8914_sdjpruh4jnb.jpg,https://images.weedmaps.com/dispensaries/000/000/783/avatar/square_fill/1510581859-1505348531-IMG_7454__1_.JPG,34.163007,-118.630535,,http://twitter.com/@WVCaregivers,http://instagram.com/wvc420,,https://weedmaps.com/dispensaries/west-valley-caregivers
Topanga Wellness Center,4881 Topanga Canyon BLVD Suite #100 A,Woodland Hills,CA,91364,420medicard@sbcglobal.net,818-914-4490,"August 24th, 2017",8919_xzpilns20pp.jpg,https://images.weedmaps.com/dispensaries/000/053/323/avatar/square_fill/1510583363-1503957342-c189e2fd163013b893d6188b205e2502--cannabis-leaf-the-weeds.jpg,34.156704,-118.606294,,,,NOW ACCEPTING CREDIT CARDS!Ê FREE JOINT FRIDAY! FREE JOINT WITH EVERY PURCHASE ON FRIDAY!!!,https://weedmaps.com/dispensaries/topanga-wellness-center
LA Patient Dispensary AKA 2am Dispensary,8239 Canoga Ave.,Canoga Park,CA,91304,whiterhino1007@gmail.com,818.715.9569,"July 9th, 2014",8925_3ksmpikshjx.jpg,https://images.weedmaps.com/dispensaries/000/033/717/avatar/square_fill/1510582580-chrome_badge1.jpg,34.2194006,-118.5979825,https://www.facebook.com/pages/Los-Angeles-Patient-Dispensary/311341132371492?ref=hl,https://twitter.com/LAPDispensary,http://instagram.com/la_patientdispensary,,https://weedmaps.com/dispensaries/2am
Green World,401 Highway 160,Fort Garland,CO,81133,lacasacannabis@hotmail.com,719-206-BUDS,"November 7th, 2014",8928_tcurvrbtwam.jpg,https://images.weedmaps.com/square_fill/image_missing.jpg,37.427782,-105.435638,,,,,https://weedmaps.com/dispensaries/the-green-world
Southern Colorado Cannabis Club - Recreational,29577 Highway 159,Fort Garland,CO,81123,SoCoCannaClub@gmail.com,(719) 379-4210,"March 18th, 2016",8930_vjk3dtpgm4h.jpg,https://images.weedmaps.com/square_fill/image_missing.jpg,37.4288973,-105.4338999,https://www.facebook.com/pages/Southern-Colorado-Cannabis-Club-LLC/1074273849301634,,,,https://weedmaps.com/dispensaries/southern-colorado-cannabis-club
